"情报数据","ASN","恶意软件家族","攻击行为","威胁情报"
"cnzz.space","","","僵尸木马主控端 | ","apt | reputation | c2"
"cnzz.work","","","僵尸木马主控端 | ","apt | reputation | c2"
"sdsyxwx.com","","","僵尸木马主控端 | ","apt | reputation | c2"
"http://adbjjkquyyhyqknf.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://adgtltgobqfvwoqy.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://agabgtdhgsbspwsq.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://atsihkcljrqlzvku.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://axyzbcftpfoytsts.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://bdcwjkbjvjsgvbcj.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://bdvkpbuldslsapeb.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://bhujzorkulhkpwob.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://bhvdnklorkjcfppd.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://blorcdyiipxcwyxv.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://bmbdvmorskhflxgg.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://bpnqmxkpxxgbdnby.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://bpujwsmplvftnqcx.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://btacsqzlgctcxjei.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://ccplrzvlctvgcenk.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://ciqmhuwgvfsxdtrw.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://clkujrjqvexvbmoi.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://clpfeuzumsugolgs.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://cmvecwckuongascy.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://cnzz.space/hm/tongji.js",""," | "," | ","apt"
"http://cnzz.space/hm/tongji.js?",""," | "," | ","apt"
"http://cnzz.space/hm/tongji.js?1",""," | "," | ","apt"
"http://cnzz.space/hm/tongji.js?11",""," | "," | ","apt"
"http://cnzz.space/hm/tongji.js?12",""," | "," | ","apt"
"http://cnzz.space/hm/tongji.js?14",""," | "," | ","apt"
"http://cnzz.space/hm/tongji.js?16",""," | "," | ","apt"
"http://cnzz.space/hm/tongji.js?17",""," | "," | ","apt"
"http://cnzz.space/hm/tongji.js?18",""," | "," | ","apt"
"http://cnzz.space/hm/tongji.js?19",""," | "," | ","apt"
"http://cnzz.space/hm/tongji.js?2",""," | "," | ","apt"
"http://cnzz.space/hm/tongji.js?20",""," | "," | ","apt"
"http://cnzz.space/hm/tongji.js?21",""," | "," | ","apt"
"http://cnzz.space/hm/tongji.js?23",""," | "," | ","apt"
"http://cnzz.space/hm/tongji.js?24",""," | "," | ","apt"
"http://cnzz.space/hm/tongji.js?25",""," | "," | ","apt"
"http://cnzz.space/hm/tongji.js?26",""," | "," | ","apt"
"http://cnzz.space/hm/tongji.js?28",""," | "," | ","apt"
"http://cnzz.space/hm/tongji.js?29",""," | "," | ","apt"
"http://cnzz.space/hm/tongji.js?3",""," | "," | ","apt"
"http://cnzz.space/hm/tongji.js?5",""," | "," | ","apt"
"http://cnzz.space/hm/tongji.js?6",""," | "," | ","apt"
"http://cnzz.space/hm/tongji.js?9",""," | "," | ","apt"
"http://cnzz.work/hm/hm.js",""," | "," | ","apt"
"http://cnzz.work/hm/j/p.js",""," | "," | ","apt"
"http://cnzz.work/hm/p.js",""," | "," | ","apt"
"http://cpittmwbqtjrjpql.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://cppmejjneikodxrc.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://ctolfpcqldrvxvml.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://cuveztrnrgnshbgp.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://cytdjwetwnemdxtp.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://ddloyfnurjprfwnb.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://dernflilrdxmfnye.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://dewypbfxfmzqimta.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://dhqgdpbdxrusdxcw.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://dpewaddpoewiycnj.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://dujovshpvbxgrikw.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://duqhgptpqmsyyrqj.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://dypgqlgskoolefqg.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://edgsojssutkqjbxg.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://ehfrhcojkjhatimj.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://ehmjatkmhnivwxdo.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://elfxqghdubihhsgd.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://elkjuyzgcwbwvkyf.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://eqkplxtjjuhkbeqs.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://ezkkokibcftwdwkw.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://fhaufrwkkpugrisz.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://fjgtmicxtlxynlpf.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://fmacqvmqafqwmebl.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://fmgmrercxuodsjdk.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://fqgtjwvcrkmuhkco.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://fqyyxagzkrpvxtki.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://fufsbovwfzjumtle.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://fvllwtyeleporhen.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://gahnspmmptcmrhpb.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://gdbvudwhpnuwrdls.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://gihnijebfitftukm.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://gmbpqdcecxdnxzsk.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://gmvdnpqbblixlgxj.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://gqtcxunxhyujqjkf.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://grbwyglkgkieiybk.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://gvhodonxvblrghch.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://gvztjrlasdnlbiei.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://gytcnulxsxpsqkfn.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://hbdrbmvwqxmptcnf.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://hewwcxblormskqae.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://hicqgipogsjulrgn.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://hivvmltkopuhfane.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://hrpgglxvqwjesffr.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://hvuwhwqtoyidfrjg.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://hwcrlxhvrevsnzwl.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://hyoflopkupjioiqq.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://ibxsxiwekgbsbylm.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://iekiyvsbtyozmmwy.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://ierbdycqkclubnex.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://iiqzkkvjenxstqbm.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://ijxsncuprepwqzlt.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://inqgvoeohpcsfxmn.ru/runforestrun?sid=botnet",""," | "," | ","apt"
"http://invrxhyvhormzpye.ru/runforestrun?sid=botnet",""," | "," | ","apt"
