"情报数据","ASN","恶意软件家族","攻击行为","威胁情报"
"http://142.0.68.2/test-update-16-8852418/temp727612430/checkUpdate89732468.php","","","","apt | reputation"
"http://142.0.68.2/test-update-17-8752417/temp827612480/checkUpdate79832467.php","","","","apt | reputation"
"http://185.25.50.93/syshelp/kd8812u/protocol.php","","","malware","apt | reputation"
"http://185.25.50.93/tech99-04/litelib1/setwsdv4.php","","","malware","apt | reputation"
"http://185.25.50.93/techicalBS391-two/supptech18i/suppid.php","","","malware","apt | reputation"
"http://185.25.51.114/get-help-software/get-app-c/error-code-lookup.php","","","","apt | reputation"
"http://185.25.51.164/srv_upd_dest_two/destBB/en.php","","","malware","apt | reputation"
"http://185.25.51.198/get-data/searchId/get.php","","","malware","apt | reputation"
"http://185.25.51.198/stream-upd-service-two/definition/event.php","","","malware","apt | reputation"
"http://185.77.129.152/wWpYdSMRulkdp/arpz/MsKZrpUfe.php","","","","apt | reputation"
"http://188.241.68.121/update/dB-Release/NewBaseCheck.php","","","","apt | reputation"
"http://194.187.249.126/database-update-centre/check-system-version/id=18862.php","","","","apt | reputation"
"http://194.187.249.126/security-services-DMHA-group/info-update-version/id77820082.php","","","","apt | reputation"
"http://213.103.67.193/ghflYvz/vmwWIdx/realui.php","","","","apt | reputation"
"http://213.252.244.219/client-update-info/version-id/version333.php","","","","apt | reputation"
"http://213.252.244.219/cumulative-security-update/Summary/details.php","","","","apt | reputation"
"http://213.252.245.132/search-release/Search-Version/crmclients.php","","","","apt | reputation"
"http://213.252.245.132/setting-the-os-release/Support-OS-release/ApiMap.php","","","","apt | reputation"
"http://220.158.216.127/search-sys-update-release/base-sync/db7749sc.php","","","","apt | reputation"
"http://222.15.23.121/gft_piyes/ndhfkuryhs09/fdfd_iunb_hhert_ps.php","","","malware","apt | reputation"
"http://46.102.152.127/messageID/get-data/SecurityID.php","","","","apt | reputation"
"http://46.183.223.227/services-check-update/security-certificate-11-554/CheckNow864.php","","","","apt | reputation"
"http://80.255.6.5/daily-update-certifaicates52735462534234/update-15.dat","","","","apt | reputation"
"http://80.255.6.5/LoG-statistic8397420934809/date-update9048353094c/StaticIpUpdateLog23741033.php","","","","apt | reputation"
"http://86.105.18.106/apps.update/DetailsID/clientPID-118253.php","","","malware","apt | reputation"
"http://86.105.18.106/data-extract/timermodule/update-client.php","","","malware","apt | reputation"
"http://86.105.18.106/debug-info/pluginId/CLISD1934.php","","","malware","apt | reputation"
"http://86.105.18.106/ram-data/managerId/REM1234.php","","","malware","apt | reputation"
"http://86.105.18.106/versionID/Plugin0899/debug-release01119/debug-19.app","","","malware","apt | reputation"
"http://86.105.18.111/UpdateCertificate33-33725cnm^BB/CheckerNow-saMbA-99-36^11/CheckerSerface^8830-11.php","","","","apt | reputation"
"http://86.106.131.177/srvSettings/conf4421i/support.php","","","","apt | reputation"
"http://86.106.131.177/SupportA91i/syshelpA774i/viewsupp.php","","","malware","apt | reputation"
"http://89.249.65.166/clientid-and-uniqued-r2/the-differenceU/Events76.php","","","","apt | reputation"
"http://89.249.65.166/int-release/check-user/userid.php","","","","apt | reputation"
"http://89.249.65.234/guard-service/Servers-ip4/upd-release/mdb4","","","","apt | reputation"
"http://89.40.181.126/verification-online/service.911-19/check-verification-88291.php","","","","apt | reputation"
"http://89.45.67.153/grenadLibS44-two/fIndToClose12t3/sol41.php","","","","apt | reputation"
"http://89.45.67.153/supportfsys/t863321i/func112SerErr.php","","","","apt | reputation"
"http://93.113.131.117/KB7735-9927/security-serv/opt.php","","","","apt | reputation"
"http://93.113.131.155/Verifica-El-Lanzamiento/Ayuda-Del-Sistema/obtenerId.php","","","","apt | reputation"
"http://93.115.38.132/wWpYdSMRulkdp/arpz/MsKZrpUfe.php","","","","apt | reputation"
"http://rammatica.com/QqrAzMjp/CmKjzk/EspTkzmH.php","","","","apt | reputation"
"http://rammatica.com/QqrAzMjp/CmKjzk/OspRkzmG.php","","","","apt | reputation"
"00b39f2deaf1f1fc29e5acb63f4d1100e04fd701","","","木马后门","apt | reputation"
"07e44b44c5f1043d16f6011a2cf0d2e7c5a52787","","","木马后门","apt | reputation"
"0983d940ba42135106bf7a1e87ed5a1975fc7ead","","","木马后门","apt | reputation"
"0cd61d367dd0b13000774ab77abf3d4cfb713c8e","","","木马后门","apt | reputation"
"0f946f619ae8e2181a5bd76c8af03347742765c6","","","木马后门","apt | reputation"
"185ab7a371b58ff367c155ec0dabe28842d340bd","","","木马后门","apt | reputation"
"226083c7190f1a939d5b7b352400450690d59f65","","","木马后门","apt | reputation"
"245868d6805c66181808973e93f23293d6d2f7d1","","","木马后门","apt | reputation"
"267abd7105ac26d5cb6ecb96292f83708f64b994","","","木马后门","apt | reputation"
"2900ed173a9f5dc99f905942a6be595cc6f03387","","","木马后门","apt | reputation"
"2b5a7f4e054d0130883c8821b629121e0228bf54","","","木马后门","apt | reputation"
"2c01ae417e5de213845b1ed46d4e82d45edd598d","","","木马后门","apt | reputation"
"36b5e59a01e7f244d4a3bbb539e57aa468115dc8","","","木马后门","apt | reputation"
"37bd951c483da057337ef8f38d6e48051cbb39d0","","","木马后门","apt | reputation"
"41686703ce9e9aec64b6ad1c516746751219bc62","","","木马后门","apt | reputation"
"4a6dcbccab5344388b331d543cc2260ca531c7ca","","","木马后门","apt | reputation"
"4ccbe222bd97dc229b36efaf52520939da9d51c8","","","木马后门","apt | reputation"
"4e6470f4a245efaa138c8c6eedb046e916706383","","","木马后门","apt | reputation"
"4f07d18475601d0492cbf678ee0f0860c729910e","","","木马后门","apt | reputation"
"51ae516792570bcd069a657c27859cd3fdc07d00","","","木马后门","apt | reputation"
"54b14fc84f152b43c63babc46f2597b053e94627","","","木马后门","apt | reputation"
"55179f0c6bce5a37311a44efe3f9845096c09668","","","木马后门","apt | reputation"
"62dcf2f33ecc6014fa9a10f4e9ac9fd9bb0a6d23","","","木马后门","apt | reputation"
"6fd7ce97061169b835ea77976651b5bf20aca4ef","","","木马后门","apt | reputation"
"7349843e4dac1226ad6ce3e3cda8c389dd599548","","","木马后门","apt | reputation"
"7b5c223a4968cc2190c1b5444cad47187d27ec50","","","木马后门","apt | reputation"
"83882e13b369986b513f4aae245c112b82ec2097","","","木马后门","apt | reputation"
"8aedf7a462024acf72d708c89230e4f02d94bc78","","","木马后门","apt | reputation"
"8bd56b580974ae195e9f92b3aa525547d33434c1","","","木马后门","apt | reputation"
"9beacd8e145fa01e16409d44d8b9470af6c7afd8","","","木马后门","apt | reputation"
"a172fe6e91170f858c8ce5d734c094996bdf83d0","","","木马后门","reputation"
"ae93b6ec2d56512a1c7e8c053d2a6ce6fdfb7e4c","","","木马后门","reputation"
"afd5a60b7fff4deea15f7011339ad2cc2987a937","","","木马后门","reputation"
