"情报数据","ASN","恶意软件家族","攻击行为","威胁情报"
"udt.sophiahoule.com","","","僵尸木马主控端","apt | reputation | c2"
"0dd468ee3a4ec0f6f84473bd8428a1e1","","","","apt"
"b28c80ca9a3b7deb09b275af1076eb55","","","malware","apt | reputation"
