"情报数据","ASN","恶意软件家族","攻击行为","威胁情报"
"107.154.158.39","19551","","",""
"107.154.161.209","19551","","porn | ","apt | reputation"
"95.179.131.54","16022 | 16022 | 20473","KingMiner | 木马后门 | ","malware | 挖矿 | 僵尸木马主控端 | 木马 | ","apt | mining | c2 | reputation"
"a.1b051fdae.tk",""," | KingMiner","c2 | malware | 僵尸木马主控端 |  | 挖矿","apt | reputation | c2"
"a.qwerr.ga",""," | KingMiner","malware | 僵尸木马主控端 |  | 挖矿","apt | reputation | c2"
"aa.30583fdae.tk",""," | KingMiner","僵尸木马主控端 |  | 挖矿","apt | reputation | c2"
"news.g23thr.com","","KingMiner","僵尸木马主控端 | 挖矿","apt | reputation | c2"
"q.112adfdae.tk",""," | KingMiner","malware | 僵尸木马主控端 |  | 挖矿","apt | reputation | c2"
"q.30583fdae.tk",""," | KingMiner","僵尸木马主控端 |  | 挖矿","apt | reputation | c2"
"w.30713fdae.tk",""," | KingMiner","僵尸木马主控端 |  | 挖矿","apt | reputation | c2"
"w.ddff1.tk",""," | KingMiner","僵尸木马主控端 |  | 挖矿","apt | reputation | c2"
"w.homewrt.com","","KingMiner |  | KingMiner","malware | 挖矿 | 僵尸木马主控端 |  | 挖矿","apt | reputation | mining | c2"
"http://3023.309cffdae.tk/vk.txt","","KingMiner","挖矿","apt"
"http://3843.1d28ebfdae.com/pow.txt","","KingMiner","挖矿","apt"
"http://4056.309cffdae.tk/vk.txt","","KingMiner","挖矿","apt"
"http://5311.1d28ebfdae.com/pow.txt","","KingMiner","挖矿","apt"
"http://5921.1d28ebfdae.com/mgxbox.txt","","KingMiner","挖矿","apt"
"http://a.qwerr.ga/32a.zip","","KingMiner","挖矿","apt"
"http://a.qwerr.ga/64f.zip","","KingMiner","挖矿","apt"
"http://aa.30583fdae.tk/r1.txt","","KingMiner","挖矿","apt"
"http://aa.30583fdae.tk/tl.txt","","KingMiner","挖矿","apt"
"http://q.30583fdae.tk/32a1.zip","","KingMiner","挖矿","apt"
"http://q.30583fdae.tk/32tl.zip","","KingMiner","挖矿","apt"
"http://q.30583fdae.tk/64a1.zip","","KingMiner","挖矿","apt"
"http://q.30583fdae.tk/64tl.zip","","KingMiner","挖矿","apt"
"http://w.30713fdae.tk/32a1.zip","","KingMiner","挖矿","apt"
"http://w.30713fdae.tk/64a1.zip","","KingMiner","挖矿","apt"
"http://w.30713fdae.tk/vyk.txt","","KingMiner","挖矿","apt"
"http://w.ddff1.tk/32a1.zip","","KingMiner","挖矿","apt"
"http://w.ddff1.tk/64a1.zip","","KingMiner","挖矿","apt"
"http://ww33.3096bfdae.com/32a1.cab","","KingMiner","挖矿","apt"
"http://ww33.3096bfdae.com/64a1.cab","","KingMiner","挖矿","apt"
"03d24675d4de12bcd076e7eff213a8a4","","KingMiner","挖矿","apt"
"20e502ff977b336d9e7785186b16c68a","","KingMiner","挖矿","apt"
"21048ff02894656b5b24d4ed3c8a2882","","KingMiner","挖矿","apt"
"21cb01553d92bee4fefc0069db1fd5ea","","KingMiner","挖矿","apt"
"23ef4da80f6985a78c4a59467ac4612f","","KingMiner","挖矿","apt"
"2b702a22963448c164db26807a308d50","","KingMiner","挖矿","apt"
"465373b74d163028add70f0d2b0966d0","","KingMiner","挖矿","apt"
"4899762134c0d2d8fbbaecc289a0c74e","","KingMiner","挖矿","apt"
"4d910cb71c2f55bde48521f7ae062da4","","KingMiner","挖矿","apt"
"5fd47b2be01004e41290bf7658c7ad5a","","KingMiner","挖矿","apt"
"78b56b92c2e7a42520fb99a84d78cf92","","KingMiner","挖矿","apt"
"7def058c5d2acb660f394d04b4698580","","KingMiner","挖矿","apt"
"88a5c4645c2a9d0481fd0a846e49b773","","KingMiner","挖矿","apt"
"b0ab674b842822358be8cd5f6dc91554","","KingMiner","挖矿","apt"
"be45959bc043a4fe88351cd03289f240","","KingMiner","挖矿","apt"
"c568d6028735cdc2a1ddd3c01f14ca80","","KingMiner","挖矿","apt"
"c874dbb6bf3664990b57d07d7d220ee6","","KingMiner","挖矿","apt"
"e09947875b4722aab067c4d0c4b30384","","KingMiner","挖矿","apt"
"e3accf5a6f58932e56192bfbcbf0804c","","KingMiner","挖矿","apt"
