"情报数据","ASN","恶意软件家族","攻击行为","威胁情报"
"us.litecoinpool.org","","CGMiner","僵尸木马主控端 | mining | coin | digiccy | 挖矿","apt | reputation | mining | c2"
"http://165.22.50.215/functionupdate.exe","","CGMiner","malware | exe | 挖矿","apt | reputation"
"3866532d537df4795d88f97c38c1c25a","","CGMiner","挖矿","apt"
"4a7d5d67ce8e6a890f4a272be3f782bd","","CGMiner","挖矿","apt | reputation"
"a381ba89d294f120dd76a684bda24276","","CGMiner","挖矿","apt"
