"情报数据","ASN","恶意软件家族","攻击行为","威胁情报"
"185.217.0.124","42237 | 42237","","c2","black | reputation"
"193.23.181.151","30860 | 58277","","c2 | malware","black | reputation"
"http://185.217.0.124/help-desk/remote-assistant-service/PostId.php?q={hex}","","Zebrocy","恶意软件","apt"
"http://193.23.181.151/help-desk/remote-assistant-service/PostId.php?q={hex}","","Zebrocy","恶意软件","apt"
"http://193.23.181.151/ministerstvo-energetiki/seminars/2019/06/Seminar.rtf","","Zebrocy","恶意软件","apt"
"170d2721b91482e5cabf3d2fec091151","","Zebrocy","恶意软件","apt"
"3803af6700ff4f712cd698cee262d4ac","","Zebrocy","恶意软件","apt"
"4DE5ADB865B5198B4F2593AD436FCEFF","","Zebrocy","malware | 恶意软件","apt | reputation"
"7f20f7fbce9deee893dbce1a1b62827d","","Zebrocy","恶意软件","apt"
"a5cbf5a131e84cd2c0a11fca5ddaa50a","","Zebrocy","恶意软件","apt"
"c9e1b0628ac62e5cb01bf1fa30ac8317","","GreyEnergy | Zebrocy","c2 | malware | 恶意软件","apt | reputation | black"
"e3100228f90692a19f88d9acb620960d","","GreyEnergy | Zebrocy","c2 | malware | 恶意软件","apt | reputation | black"
"eae0b8997c82ebd93e999d4ce14dedf5","","Zebrocy","恶意软件","apt"
