"情报数据","ASN","恶意软件家族","攻击行为","威胁情报"
"http://jquery-web.com/wp/redacted.js","","Skimmers","资源偷窃","apt"
"https://gooqleadvstat.com/ajax/maria.js","","Skimmers","资源偷窃","apt"
"https://gooqlemgrteg.com/ajax/jquery.js","","Skimmers","资源偷窃","apt"
"https://jquery-stats.com/u/redacted.js","","Skimmers","资源偷窃","apt"
"https://jquerycodemagento.com/my/jd.js","","Skimmers","资源偷窃","apt"
"https://jquerystatic.com/good/hard.js","","Skimmers","资源偷窃","apt"
"https://tracker-visitors.com/my/jun.js","","Skimmers","资源偷窃","apt"
